4nRspwbnr8uTAPh39oTcomAQ6m4HXu7xXfDFasuUVS7F,0.000000000,4500.000000000,4500.000000000
4sNGc1FQ2feWyRxtPiK8uC2YqyL7FutQ82vJemoRMUnh,No token account,Could not find token account,NaN
F3bmkR2bp5ViUuUaKwwaqefTm1rdX7tbhMHgBDLRXAtz,No token account,Could not find token account,NaN
BjpjHuWK26Ma4UXdeXe4gqYTqRXftSAs1rLKpw2Y1hJq,No token account,Could not find token account,NaN
6dZpYyAWMCFmk3cwA1hP56i4eCXoNi3k1HRkB6nuTT5z,No token account,Could not find token account,NaN
FZMVNzSLJ5fkDLKzjgStSV8R1o1vaYszpx81T9t6k9SX,No token account,Could not find token account,NaN
7S1BJmDqtjjPZUWDJbrduT9LFWVXnq8uD9F8dT1xMz6N,0.000000000,4500.000000000,4500.000000000
4MNj9TNtjurenJ2Lb1JqwNCbF6kUe8zXTLAxwuHoWnqH,No token account,Could not find token account,NaN
H7xwUYDAWFJzZUrgH1Kuk25qjMY9q7zC66PLS9saEbEx,No token account,Could not find token account,NaN
6sLKRT7ut5odzjB3KYtrjorpCxbdhmHXDk9Bg9QdGjJ9,0.000000000,4500.000000000,4500.000000000
58MEsZexedEm6YbcTviSmYkH4iomxt38WkgtNeKf3Edp,0.000000000,4500.000000000,4500.000000000
ARUMcPdWMGbYxc2rcVNdXTTH1UsL8YF3ZhPRJuDphJdz,0.000000000,4500.000000000,4500.000000000
ADj4rUxrtBVvxk3UFScsDKCMVfkwivqFkB8zztfqHM5E,No token account,Could not find token account,NaN
Lkc6GnPkCn3yWrbXjq79eynXUv6gZXRy4XN3NHuqd3Z,0.000000000,4500.000000000,4500.000000000
8pDoPLyTPE5WjedmaNt2bNk6v2QhDdWFsPJRy4gRqrSY,No token account,Could not find token account,NaN
AtqyZSwKK5eZSPuxoQiyM7bJAMkXJ8sSZwXh1W3iaV3v,0.000000000,4500.000000000,4500.000000000
DWin2oG2LfS6MK1dLvfrckhQSu4dcDTK79BckhKw46NH,No token account,Could not find token account,NaN
Fjcz2HdrrotqQdo3CAfqVp8JY8QHL666P1iBRJjzmnNd,No token account,Could not find token account,NaN
JBCu81nnGMB4mSJLBPzo7jciLUyEFJErnqJ37jEbJ3o,No token account,Could not find token account,NaN
CCmud9Ppitjy1tDiRFafRM92SiQJQqqcNrWSRiXjGDxp,0.000000000,4500.000000000,4500.000000000
B548Hm7W7P7MQ2Q8SoSbk1uS6nMHsfhTZw2KREwUNpDM,0.000000000,4500.000000000,4500.000000000
7otXZpGbXPWzbbD9CrsR4R1eYgEVGJbywHXiPffzmH8c,No token account,Could not find token account,NaN
6jbvNqDm7k8nYQhzbcx7tM53uU6aZwmqtEPSan8irqcY,No token account,Could not find token account,NaN
39tmDNT1epGRb2VYhPP8ocmcuENMTxiWaH8s1gGUcEHj,No token account,Could not find token account,NaN
FST3ywsNrtKZNKhJvaXYRy3Maz4pFFqCSsNgikhqorW2,0.000000000,4500.000000000,4500.000000000
FGpeGxQ5mXTgQUPi6LN5QDs2K8dNRbV6pvhKwdYtPLLv,No token account,Could not find token account,NaN
AUUQa6FaWw5QVkjpqfkznELhZBQA4wUThhgEh44i6Dfb,0.000000000,4500.000000000,4500.000000000
EWopBuw1KqW1Y38p2f2DCos8PnyZaciUpm39vnrNN2q8,No token account,Could not find token account,NaN
37zHMiZ5acNsRDYu18tQGDMhB81P8NoEq33E4KimzpR4,0.000000000,4500.000000000,4500.000000000
AAWenS39oUqACqdPhMgCxv5n2n8inBZiDJhEc7NT91ux,0.000000000,4500.000000000,4500.000000000
A8jR9KifP2s2dzUzV29rMJsps8CD2qr6bKzk8N9qPiqj,0.000000000,4500.000000000,4500.000000000
ErViTSeKMHsKonZLWM8Nk898x4KT9SskmKj225KDKedL,0.000000000,4500.000000000,4500.000000000
H6PBvEnqLNsP44x2xLS4oWaUge4maQuY6hgDj2c7uuat,No token account,Could not find token account,NaN
HNV7zvxPZH753wi82eVC61LyCk5bZMpS6SrUc6cupa57,No token account,Could not find token account,NaN
9RptFVu7BoV9xLZ3tRHgjSidSfjmJ1rpNsazzvEfTVyv,No token account,Could not find token account,NaN
6ZZKu5WSKGYwfYN1HADYdg8XPN6PhBGwaJMAs632SvWi,0.000000000,4500.000000000,4500.000000000
4w3EkWaYvAjUPqtPomh491sfzkKzqTNRUEQQod4wvp58,0.000000000,4500.000000000,4500.000000000
9XX57o5SPxqVqoYpKi6w3QRHXnQ7yT5HeFS9UNv51LRr,No token account,Could not find token account,NaN
HRXmjRTGD3DMH4Kz2RAkp9Vs6Vh6LseCacYk1y1AzuAC,0.000000000,4500.000000000,4500.000000000
6pjv2mrDViYHPEYXcs6bHW2ewTYV1u8wXXeu18MjEj5A,No token account,Could not find token account,NaN
GHzyu2rxPsdoZG8h32gvKxcobzL4hYyxsJ8Fj6K5R9Vy,0.000000000,4500.000000000,4500.000000000
4PwH26pbfFDGs95eK6QNnxRqnwQnSiN4QvrcNCyyH6QH,0.000000000,4500.000000000,4500.000000000
Bze5tBFvafM4piS3qh6mSDGHxYkj14RwF7VLi693LD4V,No token account,Could not find token account,NaN
GgEExJzSs9QmDoSNZd34j5AkiNaFX9d7zQUqboUp7bC6,0.000000000,4500.000000000,4500.000000000
BiBkHBrZE1ar2UJx86PALpetc9YvUb8bw5dzSitFA88H,0.000000000,4500.000000000,4500.000000000
9BQkZMtYtoBywnxKUZ1ZqbFk67bPUsbA8S4bjbN2zHev,No token account,Could not find token account,NaN
5MgVw25sBvMzWy2msvoDCSzPh3x8qaY5rPbNui7yCaWP,0.000000000,4500.000000000,4500.000000000
959tz4TYUgDhDAb5btAX2kzJHigPvw1QD1XpHXRWksTV,0.000000000,4500.000000000,4500.000000000
4fJiYKn62uZJ4W47NJEVToJ67NZ3zwsmZXnVXi293Mvz,No token account,Could not find token account,NaN
JByNzRfF3pruLQKZ4VoMDRPXiCwW81YMHVLUa2aUUnMa,No token account,Could not find token account,NaN
4ftv5PAnntR1beJkariXZ4sZiaJkGBk2yGx5G5ARaH4U,No token account,Could not find token account,NaN
5qz4tFbczamf7anBEQn7KsuM6nWUs8bSwFuy9wnHYPZP,0.000000000,4500.000000000,4500.000000000
992RViAmocGyYUpqzxjXshKFrVNdsQYpaiW7AkA9YcAR,No token account,Could not find token account,NaN
EGMpN58uB4vWe7qEsX4REawU9ppkTi1dcgc9gpa3k5P5,No token account,Could not find token account,NaN
FJFYUqreGXjvQkAUNKX8mLXGdNmrXVw4cwKf3vVPSiba,No token account,Could not find token account,NaN
3GeFYVyV9xege7ZnmeRDLUP8fCuZg8yUNjCDSxKwubk4,No token account,Could not find token account,NaN
64V2ahKRmDvvC4smUKW2sEYmkPxXMyTJNPoGBG8fDEVr,0.000000000,4500.000000000,4500.000000000
ALojv5DjXp4Jf5FQQynMuxZaSt7eW32pd95T6ZarbVJs,No token account,Could not find token account,NaN
6SDCJPYjJkcnTZzs6NWynfTV6yGWDLEKGoqYceroHAUX,0.000000000,4500.000000000,4500.000000000
7mG4Gif5tMVPBcRQ6qYU8mjfYtagvWrwsk42CbcySiRu,No token account,Could not find token account,NaN
EskhEexh2389taRdz5FpMxk83nyYnYAd6j5rdCeSgxRi,0.000000000,4500.000000000,4500.000000000
EGsoZ74qpL87V53WpWexDoTEKoZaDFj5dwXj1nAo9XzL,No token account,Could not find token account,NaN
3jiQsJnoSTCKbsWscWgKoAdzJCBMp7gAntjDNQXycFYG,0.000000000,4500.000000000,4500.000000000
PkWAA7pqa4raoHdb6oR1nr2Umk7A2uwnzv5jtMYtfLW,0.000000000,4500.000000000,4500.000000000
CC1F5gvxx4TjQgaFd5dWgxRSpdE2dGDnTAaQrpXctMD1,0.000000000,4500.000000000,4500.000000000
i9UK7EcABhKMoLXHjpKaK1oVUaeJJXHLYUUqWFiAGL1,No token account,Could not find token account,NaN
BfHctdfKwfgZqbPwaaGmdDk9aeKYjYn1pmuUMKRin4pG,No token account,Could not find token account,NaN
Bpt5Dy3xcBu274CZwH9Sc7o1YSxNgwbKocjqw4qDXrwW,No token account,Could not find token account,NaN
24HYpQHKBWR7UiimFae16k6ZQtn2sBfMC41jCJYJDu9V,No token account,Could not find token account,NaN
6GymdCWhYm9QL7Tw9iESPs9asY38qta6iGMpwaL5t2za,0.000000000,4500.000000000,4500.000000000
7qH8DzBM6PhxuMWtDsjWUkvagavVXH4RMttXpggFTXi3,No token account,Could not find token account,NaN
ERkBbCSnrFdaAfyNrrysHrddHShX4ZrLYmcYp24A6fq,No token account,Could not find token account,NaN
BHfu6rdkBge5LaaddWDVUNhoYnUNEsC12fEriMhTZoNr,No token account,Could not find token account,NaN
EzfT9AHERM6zAZFyro3RdmZM9NpwmL5SB4fDRUgKkvc2,0.000000000,4500.000000000,4500.000000000
5jbKJsdC9tBNVJKvpNG3DPWSWwWt4yUeZHumEBTqjvHt,0.000000000,4500.000000000,4500.000000000
CMmAzSocnq8za1CdLktVjNYZ4bjyA2UyCupVTyHjZGJ3,0.000000000,4500.000000000,4500.000000000
4w4BYrWUdTU5c5h6tNTGtycmtwQNAB6P7381zCFQjVxm,No token account,Could not find token account,NaN
BVVc7fBi6zDWmV3fV921p2PzpdpeBNtoT9JR3DuDpj6C,0.000000000,4500.000000000,4500.000000000
9CCuWKqNWgxYBducswq7ea9svsAS7nK6aC1kfujW1LVz,No token account,Could not find token account,NaN
8UqrYXW12cLbb5apJsan5pYh7EyCSje6gv3kEhXBCig,No token account,Could not find token account,NaN
Gug1QeyKRCFEymbVUBFqaYd5acXEWNYWwWbpVU629TBa,No token account,Could not find token account,NaN
C5ymWf6zBkKgLFq2R2dcvEPgpYky33xC9e2Nv4Ht45Ak,No token account,Could not find token account,NaN
3ZZDa2fj4unVQE54TE1PUgWVNtrkKyvY95HMzAWDRAAi,0.000000000,4500.000000000,4500.000000000
BM41AahK8UCqoqaTmwBacfFw2CziaNxVnZfP2oQbrBia,0.000000000,4500.000000000,4500.000000000
Di2Bv7cAHBjkV87A6hqS6ZuDnwDM5Aa7uVQ3AjhDVH7o,No token account,Could not find token account,NaN
7za8W8UB9N6jkczK5JaiacrpeBGrEL5Y8ahSSCLhMQjG,No token account,Could not find token account,NaN
FuheWyATnr6XUsz5tjuRJ4e2SqCKidY1zd4y3zdeQj4X,No token account,Could not find token account,NaN
BgbPa3nxzbxfz6zsP2qKzvk37e9uspriZqDKWXzp3L6s,No token account,Could not find token account,NaN
4XqCBBoN6wYfeedWVmsLfzqJZXLqbWSTeDXXny8wdQaD,No token account,Could not find token account,NaN
F8nTcaXJAkgZW1MwomJmRifRCikq52BgL98BSMJxxLps,0.000000000,4500.000000000,4500.000000000
F1KG2oKpckaNvxdLzN4n6NjjcpvoWixhJhQZmUsH4zX8,No token account,Could not find token account,NaN
6zvABCuEo8TFPKUf2XHM3awuKQrTDvaeXFDWThhqkwcb,No token account,Could not find token account,NaN
DynEcKmsLn3gcCjXJwQs1R3jVoowWVLookEUYhRjZ84e,0.000000000,4500.000000000,4500.000000000
5nvA9bvBYczvxnuQspzAx1MGYZi2TghTXXMWrKfVbhcR,No token account,Could not find token account,NaN
3ouu1sEJtQzxAofeq2Ao2gg7XKGgdZb5BZr3MkH9euBU,0.000000000,4500.000000000,4500.000000000
FmEqxgUz3NK6JnzdMT9rhVUEFmpp3x9LnhnpUKTXNn7u,No token account,Could not find token account,NaN
BcathNM6TN8rEmM8tVLkhaYVxfQyhPAT1HbuM2ttR4oZ,No token account,Could not find token account,NaN
FGa58tEwvRWRXRchieUHUMMLHfmUEtPV7XDdNnsA8jpP,No token account,Could not find token account,NaN
3AcyppJgC2aHy893erxMuVecMWBewtcxYMVPE1zdFvL9,0.000000000,4500.000000000,4500.000000000
57jL8w8MtX487DtrkSNPMv4bb4ZvhiNZq2Sb4MLVGqj7,0.000000000,4500.000000000,4500.000000000
32XKXLgPRNh8sXRhsc9V2PbUvJKsJnuTbs5DaQwfCj8N,No token account,Could not find token account,NaN
HHGteZxWg1oTrxiVtKCJuMRdaiW1JZjnGdEBNFxVebag,No token account,Could not find token account,NaN
6DmNEvXYVeqeq5TvBqeTv2ZTkAzXNiuKf22m38XrXSde,0.000000000,4500.000000000,4500.000000000
FwkahfHXbiJMbhNAQ91GSsxDtceHbA9FxdQHg4qVXF1e,No token account,Could not find token account,NaN
TuHp2m84Rou1TEGpMksKQ7Z7J6eWBaCffk37Wd9aYZM,0.000000000,4500.000000000,4500.000000000
6uQeS6Z36ANaC9moG6xsdVQXqUJMMa2JmiuaYbFhMFN8,No token account,Could not find token account,NaN
DLJf2urQAjKBZSi8aMATYfvCPUxgWA8TXga6wJKbqutn,No token account,Could not find token account,NaN
2bggExqmma6YjSFjAUphmcAgpvJ8wAyHHYG2thG8wPTw,No token account,Could not find token account,NaN
2MaW1krwgcYSE5EPhaNVbnRzxX5XcHw5GLDmwRfCeKPT,0.000000000,4500.000000000,4500.000000000
38LZCSZeT4acfJ4GpeiSyCyHzg4utsN1S2n6HYGUAmeg,0.000000000,4500.000000000,4500.000000000
BzF4DaUdK7XXhaBRp1FsJm2nNxTTsxNRvUQ3gqEZ9qod,0.000000000,4500.000000000,4500.000000000
7L7Z7bjqtCNBs9Bx72ApgNEhBW5dW9fshQ1tMmBkvio5,No token account,Could not find token account,NaN
HfidBRp2TgrbunUuAEpeBdFsNabUhTxBhmeHgA2DVYZJ,0.000000000,4500.000000000,4500.000000000
51S9TgyuvxLUoj4iX6crRDe1aUg4jZzQTuBjHBaYrqp2,No token account,Could not find token account,NaN
BdD1okGCgcZANB4Zw4dqqfW1iQbR3s9qkEPVY2zrUsxi,0.000000000,4500.000000000,4500.000000000
E4efNZfXoH9VAbLt4xvpRB1ZspYiKsdmYMnECbNLv1mw,0.000000000,4500.000000000,4500.000000000
84jAbTBNe6FiLHXjqgTj2YqYR2QYWb3ehwb7uHr4CLKb,No token account,Could not find token account,NaN
6Xqo1RDfcNuKhzdbqhwRetuovm9p9mEDkEY99mWC4EHc,0.000000000,4500.000000000,4500.000000000
EuSHFyaWRMRCQxDGvBpZFUh11ZafNw9gmj2L89xZf7VF,No token account,Could not find token account,NaN
AnzLFmQPFyYkbVDstjLcHK5FBGLJYJ5hD4iMTHVWTDTu,0.000000000,4500.000000000,4500.000000000
4KU3oD82whroZJxgWp2Yvc2qNdqqY7RirHn8XcVho4Lq,0.000000000,4500.000000000,4500.000000000
8PtHcEWwSsgJ8QxjLxqPLR8Rg32givtyaWBKQq8JEGPq,No token account,Could not find token account,NaN
8JKphTJrEvgTo7bmFuZ8LSHSpbh2vrd4Zii7nzyyC1PS,No token account,Could not find token account,NaN
4vC6k9GoNNzMvxevQMraztdfe7kp4uSEydjb26WGTYti,No token account,Could not find token account,NaN
BeNXH4DdLfRp3tWHKGHBQv8MTae61B6N2xHPo6c71VJF,No token account,Could not find token account,NaN
8dQmM4ABYxzPA152zAHovvub5QuUmFHsKHwuuzFUdmxj,0.000000000,4500.000000000,4500.000000000
BpwcBvE1wWKJ2ytzpiFNpcTkYNEbNEKXhCws4b5oo9i9,0.000000000,4500.000000000,4500.000000000
6ZXDy9v3HxVbdSWVhQ2uWbCCvQmZ6a4B6tibqgWY1PgT,0.000000000,4500.000000000,4500.000000000
8yttg2s6KKifWm7ZWkf5SVCZW9ByZ5FaaSf5uWvzyKn8,0.000000000,4500.000000000,4500.000000000
9JTMSQ2fLHyZxdYMtz19Uu6pbNZ73tF7dA53AsG5mXTf,No token account,Could not find token account,NaN
5bwdeRw9A76TwDBuZYLcqFZ4ecfeskwbmo13S3KodHEA,No token account,Could not find token account,NaN
JBEsAFNRM75eoe7xirs1CXsoCy7LCAN2nibjDJi3BA2W,0.000000000,4500.000000000,4500.000000000
GwRHAfPTEipxuBNvRFPCXfyoRhvcPaVJezv7MADMhyGd,0.000000000,4500.000000000,4500.000000000
CP9W4iWVQ8R3PQd52uu5xu5JEXkX6bZSH2KhNqbh35Fv,0.000000000,4500.000000000,4500.000000000
FVRHaSDdsthJD1E2ym1B45AHmNvpy7RhdfD4YVhWrzCN,No token account,Could not find token account,NaN
FApavALKTxn9PmGhcorzyufVsfqN4sseXN2M8MZVyxJk,0.000000000,4500.000000000,4500.000000000
8fqrrMNCb7GH8amumkAMsAsHetPGGxbUJYQ4KhY6s2NA,No token account,Could not find token account,NaN
GnyeXXNpuWuBmJ62ryc8nRH7Jz9SDtVR1ui4W3u5CaEN,0.000000000,4500.000000000,4500.000000000
7R4zt522aZF9YxPvLUFZnVWQtQDduA7gnVEtF7aDqNj7,0.000000000,4500.000000000,4500.000000000
GmRT4gWxnWinABe46RCS6oKP1J7KvkPkC5iXgwFPi5z2,No token account,Could not find token account,NaN
9aRqT6XyUXR16yXPYvGsu1akja7aVjFEc7i4uCSKF9Jy,0.000000000,4500.000000000,4500.000000000
NcGZCdrLWk86Jt8q26KN2uZ9TPGvvPQ7ELKxtun61Ky,0.000000000,4500.000000000,4500.000000000
FSovmkm4mw9daMu82JLbx6qp5LtscDG9yarTJr2Vm42Y,0.000000000,4500.000000000,4500.000000000
FpA41pfu5WSPxfKcmKfbKtxNbbaiWHRJsL9qx4T7cWyy,0.000000000,4500.000000000,4500.000000000
FpHeHypGQ1xyeeDeh5m4s4Gq59erjnE353oaEmDG6hhM,0.000000000,4500.000000000,4500.000000000
4fEFHkCFFCYZqELQqU4SrdLr7wxTYpMv5Ug4eXhQihGL,No token account,Could not find token account,NaN
EB9aidCaaxMHj35XFq6KWqFNHLotLWHM9iTsGrMvANZS,0.000000000,4500.000000000,4500.000000000
3dgDfxZGXaRyC9jk5BU8jw8xSE9AV2F9GE6bfjy5WArJ,0.000000000,4500.000000000,4500.000000000
FhrgCyaN9KKQMfaZn8AL3hrtPpUfabKJzMrYwCWSyV6i,0.000000000,4500.000000000,4500.000000000
DzoY3JFMT62FKsB9Maouwv9NWpwqDQzxa4LeMrTfRt7a,0.000000000,4500.000000000,4500.000000000
7x7U8rxybCnyUQcV3ymdUgTNBNMP4Kobjc5cFnV7iMq2,No token account,Could not find token account,NaN
6ECRWgHpsL243MwNGxCocjdhWn1JUvqvSBjHiyWCwfp9,0.000000000,4500.000000000,4500.000000000
8ow9KgnT46WBiDjEmCk5F3yF5Zvtnt25aDqDRrPezRP2,0.000000000,4500.000000000,4500.000000000
DgGi3mt3wz41Xc2w6ZKvNMdafXPUCivYrmakZEhwBhRF,0.000000000,4500.000000000,4500.000000000
9sQRkqa4a4QGdY4v6WznSAkU1ENmCbULnnkyEwP5JbDb,0.000000000,4500.000000000,4500.000000000
Cp623kepeAmuveziXanFp47oMBzFnq6dHaT9wTmUzKgR,No token account,Could not find token account,NaN
9o2QNrH7PVAg8vJzFT4sgPo4rDEYRgjGauBHMxkFz8zk,1009313.608887225,1013813.608887225,4500.000000000
27eTn2tyzNrDzJbVB46cb1Un6svtGszgemkrU6mt9TWu,0.000000000,4500.000000000,4500.000000000
JAtBLyRG7Q5NDyx76aFcTspWr73KQtbmaAmvHhVnSmBg,0.000000000,4500.000000000,4500.000000000
9MvTc5L3HatFTuk7CsjgkcshBMVGTjWurhFjnGVb35q3,0.000000000,4500.000000000,4500.000000000
ADWH1xffv4F65tRhP55EkAsWQtzQyydA2wcqdwidcL5o,0.000000000,4500.000000000,4500.000000000
7gBwuskNzkp9cYd9edZcud6zsRqPCprBk91DWsmSPxUU,0.000000000,4500.000000000,4500.000000000
DXpWHNZ5k677NW2XSGpkaQ9r1faioSZj8VG6MboCPJY9,No token account,Could not find token account,NaN
6LSpc9U4FT6WRQkyavd44PL3u9ERRRwxeGjW764dStR8,No token account,Could not find token account,NaN
B92BidKduVpfKnsVCBPgjQN1TeP9SsFoNQZtwvLPFgo2,0.000000000,4500.000000000,4500.000000000
5a8NZ7ovvPKTHyLGLaBorY7ugiFvguP2eUf6p6hsScww,0.000000000,4500.000000000,4500.000000000
GJgsD2A9FVTVwWw1M9RDbFVetKqYunG1QLzZRo3xm5vo,No token account,Could not find token account,NaN
ByUrE9fS5ZWSkDiSbPbfkqHPUdNnpuVSWDuVBkw6Doy2,No token account,Could not find token account,NaN
A3NKyq9FydizgaiGD2LYwi4QtxCJBRPec2UeVzdyuTef,No token account,Could not find token account,NaN
FX4NCpvw4Dwksg6AFvfz99xqxwsfpFSR18eBGQsyWhbL,0.000000000,4500.000000000,4500.000000000
BFs4NEJuQcqMDNgt6gAe7FcZknSHJXgZo2myjd21oA9A,0.000000000,4500.000000000,4500.000000000
CbMbkFEKZuXKuxcLxWRKVg74onMHfjWXcZK3hamJ7yJn,0.000000000,4500.000000000,4500.000000000
YvrNY6rQuUk3AaW7HdWMB9tqe8A489B2EFmM4bexzaH,0.000000000,4500.000000000,4500.000000000
FBLF4zqe4m3TX2kYUir5h4LhDMch7ebFrEiSgWf8pPAZ,0.000000000,4500.000000000,4500.000000000
BFWGzRp84SM8Wje2znoSK7pjU5CyGJR4MxnetWQjUy9t,0.000000000,4500.000000000,4500.000000000
79W1GwWoUwoo12udgCYPQ3uCdPKAAKM4fHivZUhoSkMT,0.000000000,4500.000000000,4500.000000000
AmVbVpvPZodnCbtuWBAQcTghrcxvYRBdVnmcfRf4jUFQ,0.000000000,4500.000000000,4500.000000000
8jqaADsCDPnavJg95J8Zqcw3d7etb2qAvcr2QnHfCpYe,No token account,Could not find token account,NaN
13vPUgtS3BzrM1VRqHNTt7btqghf2xvknW6d5jr9i1cm,0.000000000,4500.000000000,4500.000000000
2oevtsDDr19kohK5Zk1zkSktTikB39f1rYii8JF32hhP,No token account,Could not find token account,NaN
EQu5HBsJ3FEmxi2UUUzb1yTexexd2gWV24EzogUCxjnz,0.000000000,4500.000000000,4500.000000000
CTUXyH8wa6ipNA7xj27eitudgzzaX8eY1jEcnTKqxih3,No token account,Could not find token account,NaN
6RQ5YLCrLYd2SEU7XVaAGinRhYbSiREuKTHvo1GHRCRA,0.000000000,4500.000000000,4500.000000000
2DTbcGDkPy5q9rREhpJ71QpgHxztQUBZAVxWg38hQmay,No token account,Could not find token account,NaN
88XorLiapLZuBsF3HeyHCHSFLMooxzw1mPkTummBeebT,No token account,Could not find token account,NaN
7EFi1bVtehhnxmDyf1CEeAfAXbQGBfdJnfqjGDhh4Gi9,No token account,Could not find token account,NaN
BnXUUb8eERsPEMT3cW5Brpov2FRZ1gqhxJArTNvU76Zq,No token account,Could not find token account,NaN
6b38yQU4kkaAwPcYZDf662gp1XbBfdSWtnWazy4k12dB,0.000000000,4500.000000000,4500.000000000
28PRKQEwFE4v8EcGiStq61c3frrBriFQeNDEb75mxLnQ,No token account,Could not find token account,NaN
4gVvfn6ZhVKvpMyFbjnAZW3NdRzo78M4ZwqpUcw9TphW,0.000000000,4500.000000000,4500.000000000
DuJrw3aaYsK7XByAvtBHXutjoVCvNBxgp5dAyhuSRupr,0.000000000,4500.000000000,4500.000000000
3JZ9po22ZyC2jWiE2VFTo9BXi6u9EPMNKfysGhtKxgMh,0.000000000,4500.000000000,4500.000000000
7MTPdTaTtzyY4FQaHQ87sjZ4MCBSUCZsgW8aggW8zjX8,0.000000000,4500.000000000,4500.000000000
GFDtEwT29L7aZGiGHnYdhZTbKvcv9qA9ZaApERhpmNNz,0.000000000,4500.000000000,4500.000000000
GrEmcZPQEA4sTUp4HrcJsvXqrck1ua8c6edaYRStua5k,0.000000000,4500.000000000,4500.000000000
EUQ39ZaQSL3baB8czreRNP6WQzmyeaiDd6bPZSHTJPUV,No token account,Could not find token account,NaN
B21cUdEEyKqUK7K2PSF7xvVUBuQbFeoPZ4zhrGt97Y2t,0.000000000,4500.000000000,4500.000000000
DtJTZ5eENmSUH6gEtweLivYn2Sif6B4qrynRy25hX5p6,0.000000000,4500.000000000,4500.000000000
AWCknky2pbENsUdZ9MpQL6mVCCBX6QH4atG4WWfrWeP7,No token account,Could not find token account,NaN
